stage,mode,optimize,smooth,angle_step,smoothing,sensitivity,fps,scenario,seed,first_arrival_ms,settle_ms,rms_error_deg,overshoot_yaw_deg,overshoot_pitch_deg,max_yaw_speed_deg_s,max_pitch_speed_deg_s,max_yaw_acceleration_deg_s2,max_pitch_acceleration_deg_s2,max_yaw_jerk_deg_s3,max_pitch_jerk_deg_s3,p95_yaw_acceleration_deg_s2,p95_pitch_acceleration_deg_s2
frame+packet,Balance,false,0.58,90,0.00,0.50,30,diagonal,20260916,650.000,800.000,18.027572,30.299995,15.900005,612.000008,255.000000,6960.000610,1200.000572,218400.024414,37199.974060,5460.000610,1140.000916
frame+packet,Balance,false,0.58,90,0.00,0.50,30,diagonal,20260917,850.000,850.000,18.172517,31.200005,18.449997,630.000038,270.000000,7020.000458,1260.000229,218400.024414,44400.016785,5460.000610,1200.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,diagonal,20260918,650.000,800.000,18.061925,31.200005,17.549999,600.000038,251.999969,6600.000000,1260.000229,218400.024414,38399.993896,5460.000610,1200.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,diagonal,20260919,650.000,850.000,18.133194,30.300003,18.149994,618.000069,266.999969,6960.000610,1260.000610,218400.024414,40799.980164,5460.000610,1200.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,diagonal,20260920,850.000,850.000,18.119937,30.150009,17.250000,663.000031,243.000031,7680.000305,1260.000610,231600.006104,28800.018311,5460.000610,1140.000916
frame+packet,Balance,false,0.58,90,0.00,0.50,30,diagonal,20260921,800.000,800.000,18.142259,32.250008,17.849998,606.000023,270.000000,6540.000153,1320.001221,218400.024414,52800.048828,5460.000610,1260.000610
frame+packet,Balance,false,0.58,90,0.00,0.50,30,diagonal,20260922,650.000,800.000,18.020823,30.149994,17.699997,627.000008,251.999969,7200.000000,1260.000229,218400.024414,39599.975586,5460.000610,1200.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260915,-1.000,-1.000,47.127998,-1.000000,-1.000000,831.000061,335.999985,7440.002441,1379.999924,238800.048828,45600.006104,6780.004883,1260.000610
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260916,-1.000,-1.000,47.067120,-1.000000,-1.000000,818.999939,335.999985,7859.997559,1260.000229,252000.000000,39600.036621,6779.998779,1200.000572
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260917,-1.000,-1.000,47.080425,-1.000000,-1.000000,842.999878,350.999985,7679.992676,1320.001221,262799.804688,45599.975586,6780.001831,1260.000610
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260918,-1.000,-1.000,47.064303,-1.000000,-1.000000,837.000122,345.000000,7559.997559,1380.000305,261599.975586,38399.993896,6480.001831,1319.999695
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260919,-1.000,-1.000,47.300491,-1.000000,-1.000000,758.999939,345.000000,6960.000610,1319.999695,218400.024414,49199.981689,6180.001831,1259.999657
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260920,-1.000,-1.000,47.208186,-1.000000,-1.000000,858.000183,345.000000,7920.001221,1260.000610,288000.122070,40799.987793,6959.997559,1259.999084
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260921,-1.000,-1.000,47.104777,-1.000000,-1.000000,842.999878,336.000023,8040.002441,1320.001221,273599.975586,52800.048828,6540.000153,1319.999695
frame+packet,Balance,false,0.58,90,0.00,0.50,30,reverse,20260922,-1.000,-1.000,47.106312,-1.000000,-1.000000,777.000122,354.000015,7200.000000,1379.999924,226799.987793,39599.975586,6239.999390,1260.000610
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260915,-1.000,-1.000,4.468062,-1.000000,-1.000000,192.000008,81.000004,2700.000286,1080.000031,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260916,-1.000,-1.000,4.468062,-1.000000,-1.000000,192.000008,81.000004,2700.000286,1080.000031,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260917,-1.000,-1.000,4.468062,-1.000000,-1.000000,192.000008,81.000004,2700.000286,1080.000031,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260918,-1.000,-1.000,4.467119,-1.000000,-1.000000,192.000008,81.000004,2700.000286,1140.000069,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260919,-1.000,-1.000,4.468062,-1.000000,-1.000000,192.000008,81.000004,2700.000286,1080.000031,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260920,-1.000,-1.000,4.470136,-1.000000,-1.000000,192.000008,81.000004,2700.000286,960.000050,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260921,-1.000,-1.000,4.468062,-1.000000,-1.000000,192.000008,81.000004,2700.000286,1080.000031,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,moving,20260922,-1.000,-1.000,4.467119,-1.000000,-1.000000,192.000008,81.000004,2700.000286,1140.000069,79200.010300,33600.004196,1980.000114,840.000057
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260915,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260916,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260917,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260918,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260919,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260920,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260921,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,wrap,20260922,100.000,100.000,0.199518,0.099991,0.000000,30.000000,0.000000,540.002441,0.000000,19200.073242,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260915,800.000,800.000,31.767639,36.950012,0.000000,825.000000,0.000000,7500.006104,0.000000,232799.987793,0.000000,5640.000439,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260916,800.000,800.000,31.818581,36.950012,0.000000,789.000092,0.000000,6900.000000,0.000000,192000.122070,0.000000,5640.000439,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260917,800.000,800.000,31.815620,36.950012,0.000000,764.999847,0.000000,6840.000153,0.000000,165599.822998,0.000000,4979.995728,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260918,800.000,800.000,31.876694,36.950012,0.000000,753.000031,0.000000,6479.998779,0.000000,192000.122070,0.000000,4559.997559,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260919,800.000,800.000,31.806121,36.950012,0.000000,786.000214,0.000000,7139.996338,0.000000,192000.122070,0.000000,5640.000439,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260920,800.000,800.000,31.721745,36.950012,0.000000,809.999847,0.000000,7380.000305,0.000000,230399.841309,0.000000,5640.000439,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260921,800.000,800.000,31.871184,36.950012,0.000000,750.000000,0.000000,6360.003662,0.000000,192000.122070,0.000000,4800.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.50,30,overlap,20260922,800.000,800.000,31.761702,36.950012,0.000000,821.999969,0.000000,7380.004883,0.000000,231599.975586,0.000000,5640.000439,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260915,550.000,650.000,15.811406,29.808006,0.000000,614.399986,0.000000,7372.802734,0.000000,211353.637695,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260916,550.000,650.000,15.868610,31.036804,0.000000,602.112083,0.000000,6635.522461,0.000000,211353.637695,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260917,550.000,650.000,15.857321,31.651207,0.000000,626.688042,0.000000,6881.280518,0.000000,211353.637695,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260918,550.000,650.000,15.897427,31.651207,0.000000,589.824028,0.000000,6389.761353,0.000000,211353.637695,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260919,550.000,650.000,15.855228,31.036804,0.000000,614.399986,0.000000,6635.522461,0.000000,211353.637695,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260920,550.000,650.000,15.801877,30.422409,0.000000,651.264038,0.000000,7372.800446,0.000000,216268.814087,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260921,550.000,650.000,15.914944,32.880005,0.000000,602.112083,0.000000,6389.761353,0.000000,211353.637695,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,yaw90,20260922,550.000,650.000,15.840337,30.422409,0.000000,614.399986,0.000000,6881.280518,0.000000,211353.637695,0.000000,5160.961914,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260915,950.000,950.000,12.668477,0.000000,20.486404,0.000000,307.200012,0.000000,1228.802490,0.000000,44236.816406,0.000000,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260916,900.000,900.000,12.660128,0.000000,20.486404,0.000000,294.912033,0.000000,1228.802490,0.000000,49152.038574,0.000000,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260917,900.000,900.000,12.650633,0.000000,20.486404,0.000000,307.200012,0.000000,1228.802490,0.000000,44236.785889,0.000000,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260918,900.000,900.000,12.331044,0.000000,19.872009,0.000000,294.912033,0.000000,1228.802490,0.000000,34406.433105,0.000000,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260919,750.000,950.000,13.037388,0.000000,24.172806,0.000000,319.487991,0.000000,1228.802490,0.000000,49151.977539,0.000000,1228.799820
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260920,900.000,900.000,12.795353,0.000000,19.872009,0.000000,294.912033,0.000000,1228.802490,0.000000,44236.816406,0.000000,1228.799438
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260921,750.000,950.000,13.031732,0.000000,24.172806,0.000000,319.487991,0.000000,1228.802490,0.000000,49151.977539,0.000000,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,pitch60,20260922,1000.000,1000.000,12.721141,0.000000,22.944000,0.000000,307.200012,0.000000,1228.802490,0.000000,49152.069092,0.000000,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260915,650.000,800.000,18.176714,29.808006,17.668804,626.688042,258.048019,7372.802734,1228.800964,211353.637695,39321.594238,5160.961914,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260916,650.000,650.000,18.086180,30.422409,15.211205,614.399986,258.048019,6881.280518,1228.800964,211353.637695,49151.977539,5160.961914,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260917,650.000,800.000,18.203708,31.036804,17.668804,638.976021,258.048019,7127.040100,1228.800964,211353.637695,39321.594238,5160.961914,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260918,650.000,750.000,18.108004,31.036804,17.054405,602.112083,258.048019,6635.522461,1228.800964,211353.637695,49151.977539,5160.961914,1228.800106
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260919,650.000,800.000,18.201885,30.422409,17.668804,626.688042,258.048019,6881.280518,1228.800964,211353.637695,39321.594238,5160.961914,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260920,850.000,950.000,18.230947,29.808006,17.668800,663.552094,245.760040,7618.561554,1228.800964,231014.480591,44236.816406,5160.961914,1228.799820
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260921,650.000,850.000,18.261338,32.265610,17.668804,614.399986,258.048019,6635.519409,1228.800964,211353.637695,34406.417847,5160.961914,1228.800201
frame+packet,Balance,false,0.58,90,0.00,1.00,30,diagonal,20260922,650.000,750.000,18.058949,29.808006,17.054405,626.688042,258.048019,7127.041626,1228.800964,211353.637695,49151.977539,5160.961914,1228.800106
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260915,-1.000,-1.000,47.049033,-1.000000,-1.000000,823.296204,331.776009,7372.808838,1474.560547,231014.648438,49152.038574,6881.280518,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260916,-1.000,-1.000,46.990956,-1.000000,-1.000000,811.007996,331.776009,7864.318848,1228.802490,245760.131836,49151.977539,6635.522461,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260917,-1.000,-1.000,47.045134,-1.000000,-1.000000,835.584106,344.064026,7618.560791,1228.802490,255590.454102,49152.038574,6881.280518,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260918,-1.000,-1.000,46.937681,-1.000000,-1.000000,835.584106,344.064026,7618.560791,1474.560547,260505.615234,49151.977539,6389.761353,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260919,-1.000,-1.000,47.310307,-1.000000,-1.000000,761.856079,344.064026,6881.280518,1228.800964,211353.637695,49151.977539,6144.000244,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260920,-1.000,-1.000,47.249253,-1.000000,-1.000000,860.160217,344.064026,7864.324951,1228.802490,285081.787109,44236.816406,7127.038574,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260921,-1.000,-1.000,47.131781,-1.000000,-1.000000,847.872009,344.064026,8110.076904,1228.800964,275251.098633,39321.624756,6635.519409,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,reverse,20260922,-1.000,-1.000,47.089719,-1.000000,-1.000000,774.143982,356.352005,7127.041626,1474.560165,231014.404297,49151.977539,6144.000244,1228.800964
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260915,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260916,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260917,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260918,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260919,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260920,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260921,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,moving,20260922,-1.000,-1.000,4.454745,-1.000000,-1.000000,196.608009,86.016006,2703.360271,983.040237,88473.609924,39321.605682,2211.840057,983.040047
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260915,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260916,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260917,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260918,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260919,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260920,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260921,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,wrap,20260922,100.000,100.000,0.219723,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260915,800.000,800.000,31.779309,37.222412,0.000000,823.296204,0.000000,7618.554688,0.000000,231014.587402,0.000000,5652.480173,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260916,800.000,800.000,31.847375,37.222397,0.000000,786.432037,0.000000,6881.280518,0.000000,181862.426758,0.000000,5652.480173,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260917,800.000,800.000,31.826206,37.222412,0.000000,761.855927,0.000000,6881.280518,0.000000,167116.943359,0.000000,4669.436646,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260918,800.000,800.000,31.902136,37.222397,0.000000,761.855927,0.000000,6389.758301,0.000000,181862.426758,0.000000,4669.436646,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260919,800.000,800.000,31.815356,37.222397,0.000000,786.432190,0.000000,7127.038574,0.000000,186777.770996,0.000000,5652.480173,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260920,800.000,800.000,31.740742,37.222397,0.000000,811.007996,0.000000,7372.800446,0.000000,231014.343262,0.000000,5652.480173,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260921,800.000,800.000,31.885565,37.222397,0.000000,749.568024,0.000000,6389.761353,0.000000,181862.426758,0.000000,4423.681641,0.000000
frame+packet,Balance,false,0.58,90,0.00,1.00,30,overlap,20260922,800.000,800.000,31.787486,37.222412,0.000000,823.296204,0.000000,7372.796631,0.000000,231014.587402,0.000000,5652.480173,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.10,60,yaw90,20260915,600.000,600.000,15.006291,30.494026,0.000000,609.957504,0.000000,3610.815430,0.000000,103937.438965,0.000000,3593.939209,0.000000
frame+packet,Balance,false,0.58,90,0.00,0.10,60,yaw90,20260916,600.000,600.000,15.006291,30.494026,0.000000,609.957504,0.000000,3610.815430,0.000000,103937.438965,0.000000,3593.939209,0.000000
